0.93829
0.92385
0.95788
0
0.85665
0.9137
0.87278
0.87739
0.91344
0.86408
0.92539
0.91669
0.90829
0.86359
0.85793
0.87702
0.83334
0.85191
0.88989
0.86844
0.9071
0.88445
0.83182
0.90646
0.85544
0.89424
0.86255
0.89801
0.88983
0.87355
0.90115
0.87902
0.86749
0.88702
0.86001
0.83272
0.882
0.88545
0.89491
0.86853
0.8853
0.88404
0.86736
0.89444
0.90966
0.88693
0.83347
0.87706
0.87114
0.90239
0.87053
0.90486
0.9005
0.84985
0.91099
0.91149
0.88489
0.92504
0.86899
0.91258
0.89888
0.84554
0.9073
0.86795
0.90802
0.90371
0.87526
0.87526
0.88464
0.88505
0.86715
0.89255
0.8704
0.85639
0.86993
0.90138
0.87837
0.903
0.85961
0.897
0.88906
0.8743
0.8598
0.88903
0.88687
0.92191
0.89252
0.85911
0.87732
0.87834
0.86948
0.90176
0.88304
0.82223
0.86886
0.89343
0.89197
0.87755
0.89592
0.89296
0.8454
0.86943
0.8686
0.86012
0.88357
0.88612
0.90479
0.89224
0.86171
0.88445
0.89219
0.87424
0.84043
0.84658
0.88345
0.89024
0.86834
0.85267
0.87098
0.89535
0.87074
0.89923
0.83852
0.89409
0.84849
0.91142
0.84804
0.88461
0.89418
0.8664
0.8813
0
0.87808
0.86683
